# name	lat	lon	state	admin	pop  — GeoNames (CC-BY 4.0), NE India + Sikkim
vanghmun	23.9875	92.2797	TR	0	0
vapar	23.6273	93.3372	MZ	0	0
vawklian	24.4537	92.9951	AS	0	0
vawmbuk	22.5953	93.0767	MZ	0	0
vawngawn	24.0605	92.5148	MZ	0	0
vijaynagar	27.1909	96.9934	AR	0	0
vijoynagar eac	27.2691	96.9532	AR	1	4438
vikramaningapuram	8.7148	77.3303	MZ	0	0
villiseri	9.0476	77.8031	MZ	0	0
viswema	25.5607	94.1463	MN	0	0
wabagai	24.5309	93.9376	MN	0	0
waheng khuman	24.6685	93.8649	MN	0	0
wahjajer	25.5314	92.1617	ML	0	0
waikhong	24.3470	93.8817	MN	1	41253
waitang	25.3190	92.8199	ML	0	0
wakching	26.7303	94.8961	NL	1	22178
wakka	26.7870	95.4344	AR	0	0
wakka sdo	26.7924	95.4374	AR	1	11216
wakro	27.7821	96.3474	AR	0	0
wakro circle	27.7841	96.4912	AR	1	8927
walong	28.1303	97.0163	AR	0	0
walong circle	28.0598	97.0900	AR	1	1201
wangjing	24.5892	94.0639	MN	0	8055
wangla	26.8072	95.0051	NL	0	0
wangoi	24.6097	93.8455	MN	1	141049
wansa	26.9570	95.3366	AR	0	0
wathegiri	25.8686	90.2984	AS	0	0
west bunghmun	23.2074	92.5300	MZ	1	18813
west garo hills	25.5679	90.2245	ML	1	643291
west jaintia hills	25.5000	92.2500	ML	1	395124
west kameng	27.4000	92.3500	AR	1	83947
west karbi anglong	25.8899	92.8388	AS	1	0
west khasi hills	25.5478	91.2696	ML	1	383461
west phaileng	23.5266	92.4246	MZ	1	21309
west siang	28.1420	94.5144	AR	1	112274
west tripura	23.8858	91.3996	TR	1	1725739
weziho	25.6481	94.7812	NL	1	1329
williamnagar	25.4955	90.6168	ML	0	24597
willong	25.4754	93.9026	MN	1	25217
wilong	25.4690	93.9715	MN	0	0
wintong	27.3692	96.2125	AR	0	0
wokha	26.1667	94.2500	NL	1	166343
wokha sadar	26.0811	94.2106	NL	1	58186
wozhuro	26.0091	94.1255	NL	1	8680
yachuli	27.5090	93.7810	AR	0	0
yachuli adc	27.6985	93.8197	AR	1	8566
yagrung	28.0118	95.2300	AR	0	0
yaingangpokpi	24.9081	94.1190	MN	0	0
yairipok	24.6779	94.0477	MN	0	9569
yamua khunov	24.4906	93.7407	MN	0	0
yangang	27.3575	88.4372	SK	1	18892
yangching	26.4468	94.8845	NL	0	0
yangpi	26.4017	94.7762	NL	0	0
yangte	27.8235	93.6284	AR	0	0
yangte circle	27.8597	93.6395	AR	1	6910
yangthang	27.2836	88.2388	SK	0	0
yanman	27.0571	95.7221	AR	0	0
yapuik	28.4786	94.4246	AR	0	0
yatdam	27.1294	95.6936	AR	0	0
yatdam circle	27.0811	95.6881	AR	1	2793
yazali	27.4072	93.7460	AR	0	0
yazali circle	27.3847	93.6948	AR	1	9663
yedbuk	27.1308	95.9386	AR	0	0
yekhum	26.1501	94.2352	NL	0	0
yemsing	28.1025	95.0038	AR	0	0
yengji	27.3333	93.0167	AR	0	0
yezami	26.0500	94.5667	NL	0	0
yimpang	26.3210	94.1847	AS	0	0
yimtsung-aenrr	26.1045	94.7885	NL	0	0
yingkiong	28.6104	95.0475	AR	0	6540
yingkiong circle	28.6781	95.0689	AR	1	8573
yingku	28.4438	94.8834	AR	0	0
yomcha	28.1264	94.5522	AR	0	0
yomcha adc	28.1159	94.5942	AR	1	2315
yomtam	27.9236	93.3007	AR	0	0
yongnyah	26.5970	94.8099	NL	1	9831
yongya	26.5945	94.8135	NL	0	0
youpi	24.0972	93.9797	MN	0	0
yuksom	27.4574	88.1639	SK	1	19047
yume samdong	27.9099	88.7112	SK	0	0
yumtang	27.8028	88.6997	SK	0	0
yupia	27.1467	93.7192	AR	0	0
zakhung	27.9028	88.4159	SK	0	0
zanak	27.9016	88.2736	SK	0	0
zapami	25.5352	94.2469	NL	0	0
zawlnuam	23.9952	92.4315	MZ	1	47188
zawlpui	24.1200	92.3410	MZ	0	0
zawngin	23.9028	93.0181	MZ	0	0
zawngling	22.2511	93.0449	MZ	0	0
zeluk	27.2514	88.7826	SK	0	0
zemabawk	23.7392	92.7452	MZ	0	0
zemithang	27.7094	91.7275	AR	0	0
zemithang circle	27.7131	91.7354	AR	1	2926
zhekiya	25.9300	94.4899	NL	0	0
zhobumai	25.4694	94.3706	MN	0	0
zhumkiri	25.8811	94.8627	NL	0	0
zikzak	25.3768	89.9251	ML	1	78221
ziro hq	27.5224	93.9235	AR	1	22747
zobawk	23.5576	92.8304	MZ	0	0
zochachhuah	22.1325	92.7733	MZ	0	333
zokhawthar	23.3658	93.3842	MZ	0	0
zotlang	23.8290	92.4843	MZ	0	0
zuchhip	23.4771	93.1530	MZ	0	0
zuketsa	25.5270	94.2318	NL	1	5244
zulhami	25.8245	94.3910	NL	0	0
zunheboto	26.0000	94.5000	NL	1	140757
zunheboto sadar	26.0263	94.5218	NL	1	35977
